number,A1,A2,A3,A4,A5,A6,A7
5365,trip_2,trip_1,trip_2,trip_other,trip_2,Buy,End
5366,trip_2,trip_1,trip_2,trip_other,trip_2,trip_1,End
5367,trip_2,trip_1,trip_2,trip_other,trip_2,trip_2,End
5368,trip_2,trip_1,trip_2,trip_other,trip_2,trip_other,End
5369,trip_2,trip_1,trip_2,trip_other,trip_other,Buy,End
5370,trip_2,trip_1,trip_2,trip_other,trip_other,trip_1,End
5371,trip_2,trip_1,trip_2,trip_other,trip_other,trip_2,End
5372,trip_2,trip_1,trip_2,trip_other,trip_other,trip_other,End
5373,trip_2,trip_1,trip_other,Buy,ok,Buy,End
5374,trip_2,trip_1,trip_other,Buy,ok,trip_1,End
5375,trip_2,trip_1,trip_other,Buy,ok,trip_2,End
5376,trip_2,trip_1,trip_other,Buy,ok,trip_other,End
5377,trip_2,trip_1,trip_other,trip_1,Buy,ok,End
5378,trip_2,trip_1,trip_other,trip_1,trip_1,Buy,End
5379,trip_2,trip_1,trip_other,trip_1,trip_1,trip_1,End
5380,trip_2,trip_1,trip_other,trip_1,trip_1,trip_2,End
5381,trip_2,trip_1,trip_other,trip_1,trip_1,trip_other,End
5382,trip_2,trip_1,trip_other,trip_1,trip_2,Buy,End
5383,trip_2,trip_1,trip_other,trip_1,trip_2,trip_1,End
5384,trip_2,trip_1,trip_other,trip_1,trip_2,trip_2,End
5385,trip_2,trip_1,trip_other,trip_1,trip_2,trip_other,End
5386,trip_2,trip_1,trip_other,trip_1,trip_other,Buy,End
5387,trip_2,trip_1,trip_other,trip_1,trip_other,trip_1,End
5388,trip_2,trip_1,trip_other,trip_1,trip_other,trip_2,End
5389,trip_2,trip_1,trip_other,trip_1,trip_other,trip_other,End
5390,trip_2,trip_1,trip_other,trip_2,Buy,ok,End
5391,trip_2,trip_1,trip_other,trip_2,trip_1,Buy,End
5392,trip_2,trip_1,trip_other,trip_2,trip_1,trip_1,End
5393,trip_2,trip_1,trip_other,trip_2,trip_1,trip_2,End
5394,trip_2,trip_1,trip_other,trip_2,trip_1,trip_other,End
5395,trip_2,trip_1,trip_other,trip_2,trip_2,Buy,End
5396,trip_2,trip_1,trip_other,trip_2,trip_2,trip_1,End
5397,trip_2,trip_1,trip_other,trip_2,trip_2,trip_2,End
5398,trip_2,trip_1,trip_other,trip_2,trip_2,trip_other,End
5399,trip_2,trip_1,trip_other,trip_2,trip_other,Buy,End
5400,trip_2,trip_1,trip_other,trip_2,trip_other,trip_1,End
5401,trip_2,trip_1,trip_other,trip_2,trip_other,trip_2,End
5402,trip_2,trip_1,trip_other,trip_2,trip_other,trip_other,End
5403,trip_2,trip_1,trip_other,trip_other,Buy,ok,End
5404,trip_2,trip_1,trip_other,trip_other,trip_1,Buy,End
5405,trip_2,trip_1,trip_other,trip_other,trip_1,trip_1,End
5406,trip_2,trip_1,trip_other,trip_other,trip_1,trip_2,End
5407,trip_2,trip_1,trip_other,trip_other,trip_1,trip_other,End
5408,trip_2,trip_1,trip_other,trip_other,trip_2,Buy,End
5409,trip_2,trip_1,trip_other,trip_other,trip_2,trip_1,End
5410,trip_2,trip_1,trip_other,trip_other,trip_2,trip_2,End
5411,trip_2,trip_1,trip_other,trip_other,trip_2,trip_other,End
5412,trip_2,trip_1,trip_other,trip_other,trip_other,Buy,End
5413,trip_2,trip_1,trip_other,trip_other,trip_other,trip_1,End
5414,trip_2,trip_1,trip_other,trip_other,trip_other,trip_2,End
5415,trip_2,trip_1,trip_other,trip_other,trip_other,trip_other,End
5416,trip_2,trip_2,Buy,ok,Buy,ok,End
5417,trip_2,trip_2,Buy,ok,trip_1,Buy,End
5418,trip_2,trip_2,Buy,ok,trip_1,trip_1,End
5419,trip_2,trip_2,Buy,ok,trip_1,trip_2,End
5420,trip_2,trip_2,Buy,ok,trip_1,trip_other,End
5421,trip_2,trip_2,Buy,ok,trip_2,Buy,End
5422,trip_2,trip_2,Buy,ok,trip_2,trip_1,End
5423,trip_2,trip_2,Buy,ok,trip_2,trip_2,End
5424,trip_2,trip_2,Buy,ok,trip_2,trip_other,End
5425,trip_2,trip_2,Buy,ok,trip_other,Buy,End
5426,trip_2,trip_2,Buy,ok,trip_other,trip_1,End
5427,trip_2,trip_2,Buy,ok,trip_other,trip_2,End
5428,trip_2,trip_2,Buy,ok,trip_other,trip_other,End
5429,trip_2,trip_2,trip_1,Buy,ok,Buy,End
5430,trip_2,trip_2,trip_1,Buy,ok,trip_1,End
5431,trip_2,trip_2,trip_1,Buy,ok,trip_2,End
5432,trip_2,trip_2,trip_1,Buy,ok,trip_other,End
5433,trip_2,trip_2,trip_1,trip_1,Buy,ok,End
5434,trip_2,trip_2,trip_1,trip_1,trip_1,Buy,End
5435,trip_2,trip_2,trip_1,trip_1,trip_1,trip_1,End
5436,trip_2,trip_2,trip_1,trip_1,trip_1,trip_2,End
5437,trip_2,trip_2,trip_1,trip_1,trip_1,trip_other,End
5438,trip_2,trip_2,trip_1,trip_1,trip_2,Buy,End
5439,trip_2,trip_2,trip_1,trip_1,trip_2,trip_1,End
5440,trip_2,trip_2,trip_1,trip_1,trip_2,trip_2,End
5441,trip_2,trip_2,trip_1,trip_1,trip_2,trip_other,End
5442,trip_2,trip_2,trip_1,trip_1,trip_other,Buy,End
5443,trip_2,trip_2,trip_1,trip_1,trip_other,trip_1,End
5444,trip_2,trip_2,trip_1,trip_1,trip_other,trip_2,End
5445,trip_2,trip_2,trip_1,trip_1,trip_other,trip_other,End
5446,trip_2,trip_2,trip_1,trip_2,Buy,ok,End
5447,trip_2,trip_2,trip_1,trip_2,trip_1,Buy,End
5448,trip_2,trip_2,trip_1,trip_2,trip_1,trip_1,End
5449,trip_2,trip_2,trip_1,trip_2,trip_1,trip_2,End
5450,trip_2,trip_2,trip_1,trip_2,trip_1,trip_other,End
5451,trip_2,trip_2,trip_1,trip_2,trip_2,Buy,End
5452,trip_2,trip_2,trip_1,trip_2,trip_2,trip_1,End
5453,trip_2,trip_2,trip_1,trip_2,trip_2,trip_2,End
5454,trip_2,trip_2,trip_1,trip_2,trip_2,trip_other,End
5455,trip_2,trip_2,trip_1,trip_2,trip_other,Buy,End
5456,trip_2,trip_2,trip_1,trip_2,trip_other,trip_1,End
5457,trip_2,trip_2,trip_1,trip_2,trip_other,trip_2,End
5458,trip_2,trip_2,trip_1,trip_2,trip_other,trip_other,End
5459,trip_2,trip_2,trip_1,trip_other,Buy,ok,End
5460,trip_2,trip_2,trip_1,trip_other,trip_1,Buy,End
5461,trip_2,trip_2,trip_1,trip_other,trip_1,trip_1,End
5462,trip_2,trip_2,trip_1,trip_other,trip_1,trip_2,End
5463,trip_2,trip_2,trip_1,trip_other,trip_1,trip_other,End
5464,trip_2,trip_2,trip_1,trip_other,trip_2,Buy,End
5465,trip_2,trip_2,trip_1,trip_other,trip_2,trip_1,End
5466,trip_2,trip_2,trip_1,trip_other,trip_2,trip_2,End
5467,trip_2,trip_2,trip_1,trip_other,trip_2,trip_other,End
5468,trip_2,trip_2,trip_1,trip_other,trip_other,Buy,End
5469,trip_2,trip_2,trip_1,trip_other,trip_other,trip_1,End
5470,trip_2,trip_2,trip_1,trip_other,trip_other,trip_2,End
5471,trip_2,trip_2,trip_1,trip_other,trip_other,trip_other,End
5472,trip_2,trip_2,trip_2,Buy,ok,Buy,End
5473,trip_2,trip_2,trip_2,Buy,ok,trip_1,End
5474,trip_2,trip_2,trip_2,Buy,ok,trip_2,End
5475,trip_2,trip_2,trip_2,Buy,ok,trip_other,End
5476,trip_2,trip_2,trip_2,trip_1,Buy,ok,End
5477,trip_2,trip_2,trip_2,trip_1,trip_1,Buy,End
5478,trip_2,trip_2,trip_2,trip_1,trip_1,trip_1,End
5479,trip_2,trip_2,trip_2,trip_1,trip_1,trip_2,End
5480,trip_2,trip_2,trip_2,trip_1,trip_1,trip_other,End
5481,trip_2,trip_2,trip_2,trip_1,trip_2,Buy,End
5482,trip_2,trip_2,trip_2,trip_1,trip_2,trip_1,End
5483,trip_2,trip_2,trip_2,trip_1,trip_2,trip_2,End
5484,trip_2,trip_2,trip_2,trip_1,trip_2,trip_other,End
5485,trip_2,trip_2,trip_2,trip_1,trip_other,Buy,End
5486,trip_2,trip_2,trip_2,trip_1,trip_other,trip_1,End
5487,trip_2,trip_2,trip_2,trip_1,trip_other,trip_2,End
5488,trip_2,trip_2,trip_2,trip_1,trip_other,trip_other,End
5489,trip_2,trip_2,trip_2,trip_2,Buy,ok,End
5490,trip_2,trip_2,trip_2,trip_2,trip_1,Buy,End
5491,trip_2,trip_2,trip_2,trip_2,trip_1,trip_1,End
5492,trip_2,trip_2,trip_2,trip_2,trip_1,trip_2,End
5493,trip_2,trip_2,trip_2,trip_2,trip_1,trip_other,End
5494,trip_2,trip_2,trip_2,trip_2,trip_2,Buy,End
5495,trip_2,trip_2,trip_2,trip_2,trip_2,trip_1,End
5496,trip_2,trip_2,trip_2,trip_2,trip_2,trip_2,End
5497,trip_2,trip_2,trip_2,trip_2,trip_2,trip_other,End
5498,trip_2,trip_2,trip_2,trip_2,trip_other,Buy,End
5499,trip_2,trip_2,trip_2,trip_2,trip_other,trip_1,End
5500,trip_2,trip_2,trip_2,trip_2,trip_other,trip_2,End
5501,trip_2,trip_2,trip_2,trip_2,trip_other,trip_other,End
5502,trip_2,trip_2,trip_2,trip_other,Buy,ok,End
5503,trip_2,trip_2,trip_2,trip_other,trip_1,Buy,End
5504,trip_2,trip_2,trip_2,trip_other,trip_1,trip_1,End
5505,trip_2,trip_2,trip_2,trip_other,trip_1,trip_2,End
5506,trip_2,trip_2,trip_2,trip_other,trip_1,trip_other,End
5507,trip_2,trip_2,trip_2,trip_other,trip_2,Buy,End
5508,trip_2,trip_2,trip_2,trip_other,trip_2,trip_1,End
5509,trip_2,trip_2,trip_2,trip_other,trip_2,trip_2,End
5510,trip_2,trip_2,trip_2,trip_other,trip_2,trip_other,End
5511,trip_2,trip_2,trip_2,trip_other,trip_other,Buy,End
5512,trip_2,trip_2,trip_2,trip_other,trip_other,trip_1,End
5513,trip_2,trip_2,trip_2,trip_other,trip_other,trip_2,End
5514,trip_2,trip_2,trip_2,trip_other,trip_other,trip_other,End
5515,trip_2,trip_2,trip_other,Buy,ok,Buy,End
5516,trip_2,trip_2,trip_other,Buy,ok,trip_1,End
5517,trip_2,trip_2,trip_other,Buy,ok,trip_2,End
5518,trip_2,trip_2,trip_other,Buy,ok,trip_other,End
5519,trip_2,trip_2,trip_other,trip_1,Buy,ok,End
5520,trip_2,trip_2,trip_other,trip_1,trip_1,Buy,End
5521,trip_2,trip_2,trip_other,trip_1,trip_1,trip_1,End
5522,trip_2,trip_2,trip_other,trip_1,trip_1,trip_2,End
5523,trip_2,trip_2,trip_other,trip_1,trip_1,trip_other,End
5524,trip_2,trip_2,trip_other,trip_1,trip_2,Buy,End
5525,trip_2,trip_2,trip_other,trip_1,trip_2,trip_1,End
5526,trip_2,trip_2,trip_other,trip_1,trip_2,trip_2,End
5527,trip_2,trip_2,trip_other,trip_1,trip_2,trip_other,End
5528,trip_2,trip_2,trip_other,trip_1,trip_other,Buy,End
5529,trip_2,trip_2,trip_other,trip_1,trip_other,trip_1,End
5530,trip_2,trip_2,trip_other,trip_1,trip_other,trip_2,End
5531,trip_2,trip_2,trip_other,trip_1,trip_other,trip_other,End
5532,trip_2,trip_2,trip_other,trip_2,Buy,ok,End
5533,trip_2,trip_2,trip_other,trip_2,trip_1,Buy,End
5534,trip_2,trip_2,trip_other,trip_2,trip_1,trip_1,End
5535,trip_2,trip_2,trip_other,trip_2,trip_1,trip_2,End
5536,trip_2,trip_2,trip_other,trip_2,trip_1,trip_other,End
5537,trip_2,trip_2,trip_other,trip_2,trip_2,Buy,End
5538,trip_2,trip_2,trip_other,trip_2,trip_2,trip_1,End
5539,trip_2,trip_2,trip_other,trip_2,trip_2,trip_2,End
5540,trip_2,trip_2,trip_other,trip_2,trip_2,trip_other,End
5541,trip_2,trip_2,trip_other,trip_2,trip_other,Buy,End
5542,trip_2,trip_2,trip_other,trip_2,trip_other,trip_1,End
5543,trip_2,trip_2,trip_other,trip_2,trip_other,trip_2,End
5544,trip_2,trip_2,trip_other,trip_2,trip_other,trip_other,End
5545,trip_2,trip_2,trip_other,trip_other,Buy,ok,End
5546,trip_2,trip_2,trip_other,trip_other,trip_1,Buy,End
5547,trip_2,trip_2,trip_other,trip_other,trip_1,trip_1,End
5548,trip_2,trip_2,trip_other,trip_other,trip_1,trip_2,End
5549,trip_2,trip_2,trip_other,trip_other,trip_1,trip_other,End
5550,trip_2,trip_2,trip_other,trip_other,trip_2,Buy,End
5551,trip_2,trip_2,trip_other,trip_other,trip_2,trip_1,End
5552,trip_2,trip_2,trip_other,trip_other,trip_2,trip_2,End
5553,trip_2,trip_2,trip_other,trip_other,trip_2,trip_other,End
5554,trip_2,trip_2,trip_other,trip_other,trip_other,Buy,End
5555,trip_2,trip_2,trip_other,trip_other,trip_other,trip_1,End
5556,trip_2,trip_2,trip_other,trip_other,trip_other,trip_2,End
5557,trip_2,trip_2,trip_other,trip_other,trip_other,trip_other,End
5558,trip_2,trip_other,Buy,ok,Buy,ok,End
5559,trip_2,trip_other,Buy,ok,trip_1,Buy,End
5560,trip_2,trip_other,Buy,ok,trip_1,trip_1,End
5561,trip_2,trip_other,Buy,ok,trip_1,trip_2,End
5562,trip_2,trip_other,Buy,ok,trip_1,trip_other,End
5563,trip_2,trip_other,Buy,ok,trip_2,Buy,End
5564,trip_2,trip_other,Buy,ok,trip_2,trip_1,End
5565,trip_2,trip_other,Buy,ok,trip_2,trip_2,End
5566,trip_2,trip_other,Buy,ok,trip_2,trip_other,End
5567,trip_2,trip_other,Buy,ok,trip_other,Buy,End
5568,trip_2,trip_other,Buy,ok,trip_other,trip_1,End
5569,trip_2,trip_other,Buy,ok,trip_other,trip_2,End
5570,trip_2,trip_other,Buy,ok,trip_other,trip_other,End
5571,trip_2,trip_other,trip_1,Buy,ok,Buy,End
5572,trip_2,trip_other,trip_1,Buy,ok,trip_1,End
5573,trip_2,trip_other,trip_1,Buy,ok,trip_2,End
5574,trip_2,trip_other,trip_1,Buy,ok,trip_other,End
5575,trip_2,trip_other,trip_1,trip_1,Buy,ok,End
5576,trip_2,trip_other,trip_1,trip_1,trip_1,Buy,End
5577,trip_2,trip_other,trip_1,trip_1,trip_1,trip_1,End
5578,trip_2,trip_other,trip_1,trip_1,trip_1,trip_2,End
5579,trip_2,trip_other,trip_1,trip_1,trip_1,trip_other,End
5580,trip_2,trip_other,trip_1,trip_1,trip_2,Buy,End
5581,trip_2,trip_other,trip_1,trip_1,trip_2,trip_1,End
5582,trip_2,trip_other,trip_1,trip_1,trip_2,trip_2,End
5583,trip_2,trip_other,trip_1,trip_1,trip_2,trip_other,End
5584,trip_2,trip_other,trip_1,trip_1,trip_other,Buy,End
5585,trip_2,trip_other,trip_1,trip_1,trip_other,trip_1,End
5586,trip_2,trip_other,trip_1,trip_1,trip_other,trip_2,End
5587,trip_2,trip_other,trip_1,trip_1,trip_other,trip_other,End
5588,trip_2,trip_other,trip_1,trip_2,Buy,ok,End
5589,trip_2,trip_other,trip_1,trip_2,trip_1,Buy,End
5590,trip_2,trip_other,trip_1,trip_2,trip_1,trip_1,End
5591,trip_2,trip_other,trip_1,trip_2,trip_1,trip_2,End
5592,trip_2,trip_other,trip_1,trip_2,trip_1,trip_other,End
5593,trip_2,trip_other,trip_1,trip_2,trip_2,Buy,End
5594,trip_2,trip_other,trip_1,trip_2,trip_2,trip_1,End
5595,trip_2,trip_other,trip_1,trip_2,trip_2,trip_2,End
5596,trip_2,trip_other,trip_1,trip_2,trip_2,trip_other,End
5597,trip_2,trip_other,trip_1,trip_2,trip_other,Buy,End
5598,trip_2,trip_other,trip_1,trip_2,trip_other,trip_1,End
5599,trip_2,trip_other,trip_1,trip_2,trip_other,trip_2,End
5600,trip_2,trip_other,trip_1,trip_2,trip_other,trip_other,End
5601,trip_2,trip_other,trip_1,trip_other,Buy,ok,End
5602,trip_2,trip_other,trip_1,trip_other,trip_1,Buy,End
5603,trip_2,trip_other,trip_1,trip_other,trip_1,trip_1,End
5604,trip_2,trip_other,trip_1,trip_other,trip_1,trip_2,End
5605,trip_2,trip_other,trip_1,trip_other,trip_1,trip_other,End
5606,trip_2,trip_other,trip_1,trip_other,trip_2,Buy,End
5607,trip_2,trip_other,trip_1,trip_other,trip_2,trip_1,End
5608,trip_2,trip_other,trip_1,trip_other,trip_2,trip_2,End
5609,trip_2,trip_other,trip_1,trip_other,trip_2,trip_other,End
5610,trip_2,trip_other,trip_1,trip_other,trip_other,Buy,End
5611,trip_2,trip_other,trip_1,trip_other,trip_other,trip_1,End
5612,trip_2,trip_other,trip_1,trip_other,trip_other,trip_2,End
5613,trip_2,trip_other,trip_1,trip_other,trip_other,trip_other,End
5614,trip_2,trip_other,trip_2,Buy,ok,Buy,End
5615,trip_2,trip_other,trip_2,Buy,ok,trip_1,End
5616,trip_2,trip_other,trip_2,Buy,ok,trip_2,End
5617,trip_2,trip_other,trip_2,Buy,ok,trip_other,End
5618,trip_2,trip_other,trip_2,trip_1,Buy,ok,End
5619,trip_2,trip_other,trip_2,trip_1,trip_1,Buy,End
5620,trip_2,trip_other,trip_2,trip_1,trip_1,trip_1,End
5621,trip_2,trip_other,trip_2,trip_1,trip_1,trip_2,End
5622,trip_2,trip_other,trip_2,trip_1,trip_1,trip_other,End
5623,trip_2,trip_other,trip_2,trip_1,trip_2,Buy,End
5624,trip_2,trip_other,trip_2,trip_1,trip_2,trip_1,End
5625,trip_2,trip_other,trip_2,trip_1,trip_2,trip_2,End
5626,trip_2,trip_other,trip_2,trip_1,trip_2,trip_other,End
5627,trip_2,trip_other,trip_2,trip_1,trip_other,Buy,End
5628,trip_2,trip_other,trip_2,trip_1,trip_other,trip_1,End
5629,trip_2,trip_other,trip_2,trip_1,trip_other,trip_2,End
5630,trip_2,trip_other,trip_2,trip_1,trip_other,trip_other,End
5631,trip_2,trip_other,trip_2,trip_2,Buy,ok,End
5632,trip_2,trip_other,trip_2,trip_2,trip_1,Buy,End
5633,trip_2,trip_other,trip_2,trip_2,trip_1,trip_1,End
5634,trip_2,trip_other,trip_2,trip_2,trip_1,trip_2,End
5635,trip_2,trip_other,trip_2,trip_2,trip_1,trip_other,End
5636,trip_2,trip_other,trip_2,trip_2,trip_2,Buy,End
5637,trip_2,trip_other,trip_2,trip_2,trip_2,trip_1,End
5638,trip_2,trip_other,trip_2,trip_2,trip_2,trip_2,End
5639,trip_2,trip_other,trip_2,trip_2,trip_2,trip_other,End
5640,trip_2,trip_other,trip_2,trip_2,trip_other,Buy,End
5641,trip_2,trip_other,trip_2,trip_2,trip_other,trip_1,End
5642,trip_2,trip_other,trip_2,trip_2,trip_other,trip_2,End
5643,trip_2,trip_other,trip_2,trip_2,trip_other,trip_other,End
5644,trip_2,trip_other,trip_2,trip_other,Buy,ok,End
5645,trip_2,trip_other,trip_2,trip_other,trip_1,Buy,End
5646,trip_2,trip_other,trip_2,trip_other,trip_1,trip_1,End
5647,trip_2,trip_other,trip_2,trip_other,trip_1,trip_2,End
5648,trip_2,trip_other,trip_2,trip_other,trip_1,trip_other,End
5649,trip_2,trip_other,trip_2,trip_other,trip_2,Buy,End
5650,trip_2,trip_other,trip_2,trip_other,trip_2,trip_1,End
5651,trip_2,trip_other,trip_2,trip_other,trip_2,trip_2,End
5652,trip_2,trip_other,trip_2,trip_other,trip_2,trip_other,End
5653,trip_2,trip_other,trip_2,trip_other,trip_other,Buy,End
5654,trip_2,trip_other,trip_2,trip_other,trip_other,trip_1,End
5655,trip_2,trip_other,trip_2,trip_other,trip_other,trip_2,End
5656,trip_2,trip_other,trip_2,trip_other,trip_other,trip_other,End
5657,trip_2,trip_other,trip_other,Buy,ok,Buy,End
5658,trip_2,trip_other,trip_other,Buy,ok,trip_1,End
5659,trip_2,trip_other,trip_other,Buy,ok,trip_2,End
5660,trip_2,trip_other,trip_other,Buy,ok,trip_other,End
5661,trip_2,trip_other,trip_other,trip_1,Buy,ok,End
5662,trip_2,trip_other,trip_other,trip_1,trip_1,Buy,End
5663,trip_2,trip_other,trip_other,trip_1,trip_1,trip_1,End
5664,trip_2,trip_other,trip_other,trip_1,trip_1,trip_2,End
5665,trip_2,trip_other,trip_other,trip_1,trip_1,trip_other,End
5666,trip_2,trip_other,trip_other,trip_1,trip_2,Buy,End
5667,trip_2,trip_other,trip_other,trip_1,trip_2,trip_1,End
5668,trip_2,trip_other,trip_other,trip_1,trip_2,trip_2,End
5669,trip_2,trip_other,trip_other,trip_1,trip_2,trip_other,End
5670,trip_2,trip_other,trip_other,trip_1,trip_other,Buy,End
5671,trip_2,trip_other,trip_other,trip_1,trip_other,trip_1,End
5672,trip_2,trip_other,trip_other,trip_1,trip_other,trip_2,End
5673,trip_2,trip_other,trip_other,trip_1,trip_other,trip_other,End
5674,trip_2,trip_other,trip_other,trip_2,Buy,ok,End
5675,trip_2,trip_other,trip_other,trip_2,trip_1,Buy,End
5676,trip_2,trip_other,trip_other,trip_2,trip_1,trip_1,End
5677,trip_2,trip_other,trip_other,trip_2,trip_1,trip_2,End
5678,trip_2,trip_other,trip_other,trip_2,trip_1,trip_other,End
5679,trip_2,trip_other,trip_other,trip_2,trip_2,Buy,End
5680,trip_2,trip_other,trip_other,trip_2,trip_2,trip_1,End
5681,trip_2,trip_other,trip_other,trip_2,trip_2,trip_2,End
5682,trip_2,trip_other,trip_other,trip_2,trip_2,trip_other,End
5683,trip_2,trip_other,trip_other,trip_2,trip_other,Buy,End
5684,trip_2,trip_other,trip_other,trip_2,trip_other,trip_1,End
5685,trip_2,trip_other,trip_other,trip_2,trip_other,trip_2,End
5686,trip_2,trip_other,trip_other,trip_2,trip_other,trip_other,End
5687,trip_2,trip_other,trip_other,trip_other,Buy,ok,End
5688,trip_2,trip_other,trip_other,trip_other,trip_1,Buy,End
5689,trip_2,trip_other,trip_other,trip_other,trip_1,trip_1,End
5690,trip_2,trip_other,trip_other,trip_other,trip_1,trip_2,End
5691,trip_2,trip_other,trip_other,trip_other,trip_1,trip_other,End
5692,trip_2,trip_other,trip_other,trip_other,trip_2,Buy,End
5693,trip_2,trip_other,trip_other,trip_other,trip_2,trip_1,End
5694,trip_2,trip_other,trip_other,trip_other,trip_2,trip_2,End
5695,trip_2,trip_other,trip_other,trip_other,trip_2,trip_other,End
5696,trip_2,trip_other,trip_other,trip_other,trip_other,Buy,End
5697,trip_2,trip_other,trip_other,trip_other,trip_other,trip_1,End
5698,trip_2,trip_other,trip_other,trip_other,trip_other,trip_2,End
5699,trip_2,trip_other,trip_other,trip_other,trip_other,trip_other,End
5700,trip_other,Buy,ok,Buy,ok,Buy,End
5701,trip_other,Buy,ok,Buy,ok,trip_1,End
5702,trip_other,Buy,ok,Buy,ok,trip_2,End
5703,trip_other,Buy,ok,Buy,ok,trip_other,End
5704,trip_other,Buy,ok,trip_1,Buy,ok,End
5705,trip_other,Buy,ok,trip_1,trip_1,Buy,End
5706,trip_other,Buy,ok,trip_1,trip_1,trip_1,End
5707,trip_other,Buy,ok,trip_1,trip_1,trip_2,End
5708,trip_other,Buy,ok,trip_1,trip_1,trip_other,End
5709,trip_other,Buy,ok,trip_1,trip_2,Buy,End
5710,trip_other,Buy,ok,trip_1,trip_2,trip_1,End
5711,trip_other,Buy,ok,trip_1,trip_2,trip_2,End
5712,trip_other,Buy,ok,trip_1,trip_2,trip_other,End
5713,trip_other,Buy,ok,trip_1,trip_other,Buy,End
5714,trip_other,Buy,ok,trip_1,trip_other,trip_1,End
5715,trip_other,Buy,ok,trip_1,trip_other,trip_2,End
5716,trip_other,Buy,ok,trip_1,trip_other,trip_other,End
5717,trip_other,Buy,ok,trip_2,Buy,ok,End
5718,trip_other,Buy,ok,trip_2,trip_1,Buy,End
5719,trip_other,Buy,ok,trip_2,trip_1,trip_1,End
5720,trip_other,Buy,ok,trip_2,trip_1,trip_2,End
5721,trip_other,Buy,ok,trip_2,trip_1,trip_other,End
5722,trip_other,Buy,ok,trip_2,trip_2,Buy,End
5723,trip_other,Buy,ok,trip_2,trip_2,trip_1,End
5724,trip_other,Buy,ok,trip_2,trip_2,trip_2,End
5725,trip_other,Buy,ok,trip_2,trip_2,trip_other,End
5726,trip_other,Buy,ok,trip_2,trip_other,Buy,End
5727,trip_other,Buy,ok,trip_2,trip_other,trip_1,End
5728,trip_other,Buy,ok,trip_2,trip_other,trip_2,End
5729,trip_other,Buy,ok,trip_2,trip_other,trip_other,End
5730,trip_other,Buy,ok,trip_other,Buy,ok,End
5731,trip_other,Buy,ok,trip_other,trip_1,Buy,End
5732,trip_other,Buy,ok,trip_other,trip_1,trip_1,End
5733,trip_other,Buy,ok,trip_other,trip_1,trip_2,End
5734,trip_other,Buy,ok,trip_other,trip_1,trip_other,End
5735,trip_other,Buy,ok,trip_other,trip_2,Buy,End
5736,trip_other,Buy,ok,trip_other,trip_2,trip_1,End
5737,trip_other,Buy,ok,trip_other,trip_2,trip_2,End
5738,trip_other,Buy,ok,trip_other,trip_2,trip_other,End
5739,trip_other,Buy,ok,trip_other,trip_other,Buy,End
5740,trip_other,Buy,ok,trip_other,trip_other,trip_1,End
5741,trip_other,Buy,ok,trip_other,trip_other,trip_2,End
5742,trip_other,Buy,ok,trip_other,trip_other,trip_other,End
5743,trip_other,trip_1,Buy,ok,Buy,ok,End
5744,trip_other,trip_1,Buy,ok,trip_1,Buy,End
5745,trip_other,trip_1,Buy,ok,trip_1,trip_1,End
5746,trip_other,trip_1,Buy,ok,trip_1,trip_2,End
5747,trip_other,trip_1,Buy,ok,trip_1,trip_other,End
5748,trip_other,trip_1,Buy,ok,trip_2,Buy,End
5749,trip_other,trip_1,Buy,ok,trip_2,trip_1,End
5750,trip_other,trip_1,Buy,ok,trip_2,trip_2,End
5751,trip_other,trip_1,Buy,ok,trip_2,trip_other,End
5752,trip_other,trip_1,Buy,ok,trip_other,Buy,End
5753,trip_other,trip_1,Buy,ok,trip_other,trip_1,End
5754,trip_other,trip_1,Buy,ok,trip_other,trip_2,End
5755,trip_other,trip_1,Buy,ok,trip_other,trip_other,End
5756,trip_other,trip_1,trip_1,Buy,ok,Buy,End
5757,trip_other,trip_1,trip_1,Buy,ok,trip_1,End
5758,trip_other,trip_1,trip_1,Buy,ok,trip_2,End
5759,trip_other,trip_1,trip_1,Buy,ok,trip_other,End
5760,trip_other,trip_1,trip_1,trip_1,Buy,ok,End
5761,trip_other,trip_1,trip_1,trip_1,trip_1,Buy,End
5762,trip_other,trip_1,trip_1,trip_1,trip_1,trip_1,End
5763,trip_other,trip_1,trip_1,trip_1,trip_1,trip_2,End
5764,trip_other,trip_1,trip_1,trip_1,trip_1,trip_other,End
5765,trip_other,trip_1,trip_1,trip_1,trip_2,Buy,End
5766,trip_other,trip_1,trip_1,trip_1,trip_2,trip_1,End
5767,trip_other,trip_1,trip_1,trip_1,trip_2,trip_2,End
5768,trip_other,trip_1,trip_1,trip_1,trip_2,trip_other,End
5769,trip_other,trip_1,trip_1,trip_1,trip_other,Buy,End
5770,trip_other,trip_1,trip_1,trip_1,trip_other,trip_1,End
5771,trip_other,trip_1,trip_1,trip_1,trip_other,trip_2,End
5772,trip_other,trip_1,trip_1,trip_1,trip_other,trip_other,End
